habitaciones;baños;parqueaderos;area_construida;area_privada;estrato;estado;antiguedad;administracion;precio_m2;Ascensor;Circuito cerrado de TV;Parqueadero Visitantes;Portería / Recepción;Zonas Verdes;Salón Comunal;Balcón;Barra estilo americano;Calentador;Chimenea;Citófono;Cocina Integral;Terraza;Vigilancia;Parques cercanos;Estudio;Patio;Depósito / Bodega;nombre;ubicacion;precio
3;7;9;360 m²;360 m²;6;No definida;1 a 8 años;No definida;$ 5.833.333,33*m²;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;Casa;Guaymaral;2100000000
3;4;2;130 m²;130 m²;6;Bueno;más de 30 años;$ 780.000 COP;$ 5.538.461,54*m²;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;Apartamento;La Carolina;720000000
5;6;4;340 m²;0 m²;6;Excelente;16 a 30 años;$ 2.100.000 COP;$ 10.294.117,65*m²;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;Montearroyo;3500000000
2;3;1;118 m²;118 m²;6;No definida;más de 30 años;$ 530.000 COP;$ 5.932.203,39*m²;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;Apartamento;Chico alto;700000000
5;6;4;392 m²;0 m²;6;Bueno;16 a 30 años;$ 2.550.000 COP;$ 6.760.204,08*m²;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;Montearroyo;2650000000
3;3;0;970 m²;970 m²;5;No definida;16 a 30 años;No definida;$ 5.360.824,74*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Quinta Camacho;5200000000
5;2;1;140 m²;140 m²;2;Bueno;más de 30 años;No definida;$ 2.285.714,29*m²;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Casa;San Francisco;320000000
3;3;2;117 m²;111 m²;6;No definida;16 a 30 años;$ 720.000 COP;$ 5.854.700,85*m²;1;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Santa Bárbara Central;685000000
4;5;3;313 m²;0 m²;6;Bueno;16 a 30 años;$ 2.100.000 COP;$ 5.910.543,13*m²;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;Montearroyo;1850000000
3;3;6;350 m²;350 m²;6;No definida;9 a 15 años;$ 1.700.000 COP;$ 6.571.428,57*m²;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;Casa;Guaymaral;2300000000
3;3;2;300 m²;0 m²;6;No definida;más de 30 años;No definida;$ 5.000.000*m²;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;Casa;Santa Bárbara Central;1500000000
1;1;1;48 m²;48 m²;4;No definida;9 a 15 años;$ 207.000 COP;$ 5.937.500*m²;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Suba;285000000
3;2;2;100 m²;92 m²;4;No definida;9 a 15 años;No definida;$ 5.200.000*m²;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;Apartamento;Villas De Aranjuez;520000000
3;3;1;108 m²;108 m²;5;No definida;No definida;$ 540.000 COP;$ 4.444.444,44*m²;1;1;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;Apartamento;El Batán;480000000
5;3;2;356 m²;356 m²;3;Bueno;más de 30 años;No definida;$ 4.775.280,9*m²;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;Casa;Quinta camacho;1700000000
4;5;5;640 m²;640 m²;6;No definida;9 a 15 años;$ 4.100.000 COP;$ 9.375.000*m²;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;Apartamento;Los Rosales;6000000000
3;2;2;111 m²;111 m²;5;Bueno;más de 30 años;$ 850.000 COP;$ 5.855.855,86*m²;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;Apartamento;Rincón del Chicó;650000000
12;6;0;438 m²;430 m²;4;No definida;más de 30 años;No definida;$ 3.424.657,53*m²;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Casa;Teusaquillo;1500000000
3;1;0;47 m²;47 m²;1;No definida;1 a 8 años;No definida;$ 2.755.319,15*m²;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Tintal Sur;129500000
3;3;1;132 m²;132 m²;4;No definida;más de 30 años;$ 634.000 COP;$ 4.015.151,52*m²;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;Apartamento;ACACIAS;530000000
3;2;0;54 m²;54 m²;4;Excelente;9 a 15 años;$ 235.000 COP;$ 5.092.592,59*m²;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;Apartamento;La esperanza;275000000
3;1;0;48 m²;48 m²;2;No definida;1 a 8 años;$ 65.800 COP;$ 2.604.166,67*m²;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Tintal Sur;125000000
2;3;2;110 m²;92 m²;6;Excelente;1 a 8 años;$ 593.000 COP;$ 9.000.000*m²;1;1;0;1;0;0;1;1;0;1;1;1;1;1;0;0;0;0;Apartamento;Santa Paula;990000000
1;2;1;64 m²;0 m²;4;Excelente;1 a 8 años;$ 297.800 COP;$ 6.406.250*m²;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Apartamento;Cedritos;410000000
3;2;1;75 m²;70 m²;3;No definida;1 a 8 años;No definida;$ 4.666.666,67*m²;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;Apartamento;San Cristobal Norte;350000000
3;2;1;86 m²;0 m²;4;No definida;1 a 8 años;$ 320.000 COP;$ 5.697.674,42*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;La Pradera;490000000
1;2;1;40 m²;40 m²;3;Excelente;1 a 8 años;$ 290.000 COP;$ 6.125.000*m²;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;Apartamento;Bellavista occidental;245000000
3;4;2;181 m²;0 m²;4;Excelente;16 a 30 años;$ 610.000 COP;$ 3.591.160,22*m²;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Casa;Usaquén;650000000
2;2;2;74 m²;74 m²;6;Bueno;9 a 15 años;$ 380.000 COP;$ 7.432.432,43*m²;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;Apartamento;chico;550000000
3;2;1;61 m²;54 m²;4;No definida;16 a 30 años;$ 282.000 COP;$ 4.885.245,9*m²;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Mazuren;298000000
2;3;2;80 m²;80 m²;5;No definida;16 a 30 años;$ 600.000 COP;$ 8.625.000*m²;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;1;Apartamento;Santa Paula;690000000
2;2;2;83 m²;83 m²;6;Excelente;9 a 15 años;$ 800.000 COP;$ 6.626.506,02*m²;1;1;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;Molinos Norte;550000000
3;4;4;296 m²;296 m²;6;No definida;9 a 15 años;$ 2.100.000 COP;$ 13.344.594,59*m²;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;La Cabrera;3950000000
3;3;2;134 m²;134 m²;6;No definida;9 a 15 años;$ 750.000 COP;$ 6.119.402,99*m²;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;Apartamento;CHICO NORTE;820000000
4;6;3;373 m²;373 m²;6;No definida;16 a 30 años;$ 1.900.000 COP;$ 6.702.412,87*m²;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;CHICO NORTE;2500000000
3;2;1;33 m²;33 m²;3;No definida;9 a 15 años;No definida;$ 8.636.363,64*m²;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Casa;La florida occidental;285000000
2;2;1;70 m²;70 m²;3;No definida;16 a 30 años;No definida;$ 3.114.285,71*m²;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Casa;Suba Centro;218000000
3;1;0;49 m²;0 m²;2;Excelente;9 a 15 años;$ 100.000 COP;$ 2.959.183,67*m²;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;LA MANUELITA;145000000
3;3;2;117 m²;117 m²;6;No definida;16 a 30 años;No definida;$ 7.222.222,22*m²;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Apartamento;chico;845000000
3;2;1;77 m²;0 m²;4;No definida;16 a 30 años;$ 257.000 COP;$ 4.038.961,04*m²;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;Modelia;311000000
3;4;2;127 m²;127 m²;6;Bueno;1 a 8 años;$ 634.000 COP;$ 11.653.543,31*m²;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;Apartamento;Santa Paula;1480000000
3;4;4;316 m²;316 m²;6;No definida;1 a 8 años;$ 1.910.000 COP;$ 12.025.316,46*m²;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;Apartamento;Chico Reservado;3800000000
1;5;0;370 m²;370 m²;4;No definida;más de 30 años;No definida;$ 3.513.513,51*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;La Castellana;1300000000
3;3;2;134 m²;134 m²;6;No definida;9 a 15 años;$ 750.000 COP;$ 6.156.716,42*m²;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;Apartamento;Navarra;825000000
3;2;0;60 m²;60 m²;3;Bueno;9 a 15 años;$ 116.000 COP;$ 3.333.333,33*m²;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Zarzamora;200000000
3;2;1;58 m²;0 m²;3;Bueno;No definida;No definida;$ 4.827.586,21*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Castilla;280000000
2;3;2;77 m²;77 m²;6;Bueno;1 a 8 años;$ 567.000 COP;$ 7.012.987,01*m²;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;Apartamento;Santa Bárbara;540000000
2;2;1;78 m²;78 m²;6;Excelente;16 a 30 años;$ 500.000 COP;$ 7.435.897,44*m²;0;1;0;1;0;1;0;0;0;1;1;1;0;1;0;1;0;0;Apartamento;CHICO NORTE;580000000
4;3;1;106 m²;106 m²;4;No definida;16 a 30 años;$ 338.000 COP;$ 4.433.962,26*m²;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Casa;Prado Veraniego;470000000
9;3;0;180 m²;180 m²;3;No definida;más de 30 años;No definida;$ 2.611.111,11*m²;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;Casa;MURILLO TORO QUIROGA;470000000
3;6;2;296 m²;296 m²;6;No definida;16 a 30 años;$ 600.000 COP;$ 4.222.972,97*m²;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;Casa;Torreladera Casa Blanca;1250000000
3;2;0;60 m²;60 m²;3;No definida;1 a 8 años;No definida;$ 4.583.333,33*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;San Fernando;275000000
3;4;2;257 m²;0 m²;5;Excelente;1 a 8 años;No definida;$ 5.447.470,82*m²;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;Casa;Ilarco;1400000000
3;4;2;239 m²;0 m²;6;No definida;más de 30 años;$ 1.400.000 COP;$ 4.602.510,46*m²;1;0;1;1;0;1;0;0;1;1;1;0;0;1;0;0;0;0;Apartamento;Altos de Bella Suiza;1100000000
7;3;0;198 m²;72 m²;3;Bueno;9 a 15 años;No definida;$ 1.969.696,97*m²;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Casa;Garcés Navas;390000000
2;2;0;63 m²;0 m²;4;No definida;más de 30 años;$ 394.000 COP;$ 6.031.746,03*m²;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;Apartamento;Santa teresita;380000000
3;2;1;99,5 m²;0 m²;4;No definida;9 a 15 años;$ 300.000 COP;$ 6.532.663,32*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Gilmar;650000000
2;2;2;93 m²;93 m²;6;Bueno;1 a 8 años;$ 648.700 COP;$ 9.462.365,59*m²;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;Apartamento;Chicó;880000000
1;2;1;69 m²;69 m²;6;Bueno;más de 30 años;$ 748.000 COP;$ 6.811.594,2*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;El Nogal;470000000
2;2;0;50 m²;44 m²;2;No definida;9 a 15 años;$ 100.000 COP;$ 3.800.000*m²;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Madelena;190000000
2;3;2;130 m²;130 m²;6;Bueno;16 a 30 años;$ 515.000 COP;$ 4.384.615,38*m²;1;1;1;1;0;1;0;0;1;1;1;1;0;1;0;0;0;1;Apartamento;Chicó Navarra;570000000
3;2;1;72 m²;72 m²;3;No definida;9 a 15 años;$ 171.000 COP;$ 3.958.333,33*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;San Antonio;285000000
5;3;1;182 m²;105 m²;3;No definida;más de 30 años;No definida;$ 2.686.813,19*m²;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;Casa;San Fernando;489000000
3;2;1;49,7 m²;49,7 m²;3;No definida;16 a 30 años;$ 129.000 COP;$ 4.728.370,22*m²;0;0;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;La Sultana;235000000
2;1;0;45 m²;39 m²;3;No definida;menor a 1 año;$ 116.000 COP;$ 4.111.111,11*m²;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Ciudad hunza;185000000
3;2;1;94 m²;0 m²;3;Excelente;No definida;$ 56.000 COP;$ 3.085.106,38*m²;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Ub. santa luisa;290000000
3;1;0;66 m²;0 m²;3;Excelente;16 a 30 años;No definida;$ 3.484.848,48*m²;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Suba;230000000
4;5;8;542 m²;1.729 m²;6;Bueno;16 a 30 años;$ 1.528.000 COP;$ 5.258.302,58*m²;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;Casa;san simon;2850000000
5;2;0;144 m²;0 m²;2;Excelente;16 a 30 años;No definida;$ 3.020.833,33*m²;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Suba;435000000
3;3;2;100 m²;0 m²;4;Excelente;más de 30 años;$ 503.000 COP;$ 5.300.000*m²;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquén;530000000
3;4;2;134 m²;134 m²;6;Excelente;16 a 30 años;$ 800.000 COP;$ 5.447.761,19*m²;1;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Chico NAVARRA;730000000
3;2;1;72 m²;0 m²;4;Excelente;16 a 30 años;$ 294.000 COP;$ 4.250.000*m²;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Suba;306000000
3;2;1;116 m²;0 m²;5;Excelente;16 a 30 años;$ 302.000 COP;$ 4.258.620,69*m²;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Teusaquillo;494000000
4;4;5;310 m²;0 m²;4;Excelente;No definida;No definida;$ 5.806.451,61*m²;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Casa;Suba;1800000000
4;3;3;219 m²;219 m²;4;Excelente;más de 30 años;No definida;$ 3.287.671,23*m²;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Casa;San ignacio;720000000
1;1;2;185 m²;185 m²;6;Bueno;16 a 30 años;$ 1.260.000 COP;$ 7.027.027,03*m²;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;Apartamento;Molinos Norte;1300000000
7;3;2;350 m²;280 m²;2;No definida;menor a 1 año;No definida;$ 1.028.571,43*m²;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;Casa;Los libertadores san luis;360000000
5;4;2;273 m²;273 m²;4;Remodelado;más de 30 años;No definida;$ 2.673.992,67*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;Casa;Palermo;730000000
3;2;0;56 m²;0 m²;3;Excelente;9 a 15 años;$ 132.000 COP;$ 4.107.142,86*m²;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Suba;230000000
4;3;3;350 m²;375 m²;5;Excelente;más de 30 años;No definida;$ 3.657.142,86*m²;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;Casa;Niza;1280000000
4;5;2;137 m²;127 m²;6;Remodelado;9 a 15 años;$ 900.300 COP;$ 5.109.489,05*m²;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Santa Paula;700000000
3;2;1;60 m²;60 m²;3;No definida;16 a 30 años;$ 250.000 COP;$ 4.500.000*m²;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;Apartamento;Santa teresa;270000000
3;3;2;113 m²;0 m²;5;Excelente;9 a 15 años;$ 787.000 COP;$ 5.743.362,83*m²;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;0;0;0;Apartamento;Bella suiza;649000000
3;2;1;47,6 m²;0 m²;3;No definida;9 a 15 años;$ 104.000 COP;$ 5.042.016,81*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;El castillo;240000000
3;3;1;137 m²;137 m²;4;Bueno;más de 30 años;$ 480.700 COP;$ 3.867.883,21*m²;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;1;1;Casa;Cedro salazar;529900000
2;1;0;60 m²;0 m²;3;No definida;16 a 30 años;No definida;$ 3.300.000*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;La soledad norte;198000000
3;2;1;67 m²;0 m²;4;No definida;1 a 8 años;$ 200.000 COP;$ 5.298.507,46*m²;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Hayuelos;355000000
2;2;1;80 m²;80 m²;4;No definida;1 a 8 años;$ 430.000 COP;$ 5.875.000*m²;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;Apartamento;Cedritos;470000000
1;2;2;48 m²;52 m²;6;No definida;1 a 8 años;$ 452.400 COP;$ 9.687.500*m²;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;La Calleja;465000000
1;1;1;57 m²;54 m²;6;No definida;1 a 8 años;$ 413.700 COP;$ 8.052.631,58*m²;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;La Calleja;459000000
3;3;2;107 m²;87 m²;4;Excelente;1 a 8 años;$ 280.000 COP;$ 4.672.897,2*m²;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;El plan;500000000
3;3;2;164 m²;153 m²;5;Bueno;16 a 30 años;$ 700.000 COP;$ 5.670.731,71*m²;0;1;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;Apartamento;Colina Campestre;930000000
3;3;2;118 m²;0 m²;5;Excelente;9 a 15 años;$ 598.000 COP;$ 5.610.169,49*m²;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;Apartamento;Gratamira;662000000
4;5;2;150 m²;150 m²;6;Excelente;9 a 15 años;$ 1.400.000 COP;$ 7.266.666,67*m²;1;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;San Patricio;1090000000
2;1;1;52 m²;0 m²;5;Bueno;16 a 30 años;$ 260.000 COP;$ 6.153.846,15*m²;1;1;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;Apartamento;Maria cristina;320000000
3;3;3;235 m²;235 m²;5;Excelente;más de 30 años;$ 617.000 COP;$ 4.893.617,02*m²;0;1;1;0;0;0;1;0;1;1;0;1;0;1;0;0;0;0;Casa;San José de Bavaria;1150000000
3;2;1;95 m²;89 m²;4;Bueno;16 a 30 años;$ 390.000 COP;$ 6.736.842,11*m²;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Ciudad Salitre;640000000
4;5;1;351,26 m²;351 m²;6;Excelente;9 a 15 años;$ 2.831.400 COP;$ 13.949.780,79*m²;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Apartamento;La Cabrera;4900000000
3;3;3;107 m²;107 m²;5;Excelente;9 a 15 años;$ 750.000 COP;$ 5.233.644,86*m²;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Santa barbara;560000000
2;4;2;132 m²;132 m²;6;No definida;más de 30 años;$ 843.000 COP;$ 6.439.393,94*m²;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Apartamento;Chapinero;850000000
3;2;1;128 m²;128 m²;3;Excelente;1 a 8 años;No definida;$ 3.671.875*m²;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;1;Apartamento;Altos de Suba;470000000
1;2;1;51 m²;51 m²;4;Excelente;1 a 8 años;$ 293.900 COP;$ 7.392.156,86*m²;1;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1;Apartamento;Bosque Izquierdo;377000000
3;2;1;105 m²;105 m²;4;No definida;16 a 30 años;$ 250.000 COP;$ 3.619.047,62*m²;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;Casa;Alameda;380000000
3;4;2;183 m²;183 m²;6;Bueno;9 a 15 años;$ 1.345.000 COP;$ 7.377.049,18*m²;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;Apartamento;COUNTRY CLUB;1350000000
2;2;1;75 m²;69 m²;4;No definida;1 a 8 años;$ 500.000 COP;$ 5.866.666,67*m²;1;0;1;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;Apartamento;Caobos salazar;440000000
4;5;2;168 m²;0 m²;4;No definida;9 a 15 años;No definida;$ 7.928.571,43*m²;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Salitre;1332000000
3;3;2;154 m²;154 m²;5;No definida;más de 30 años;$ 960.000 COP;$ 5.324.675,32*m²;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;Apartamento;CHICO;820000000
No definida;No definida;0;340 m²;340 m²;4;Bueno;16 a 30 años;No definida;$ 3.529.411,76*m²;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;Casa;San Luis;1200000000
3;2;0;49 m²;48 m²;2;Bueno;1 a 8 años;$ 90.000 COP;$ 2.795.918,37*m²;0;1;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;Tintal;137000000
2;1;0;56 m²;56 m²;3;Bueno;16 a 30 años;No definida;$ 4.017.857,14*m²;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;Apartamento;Las aguas;225000000
2;1;0;41 m²;41 m²;4;Bueno;1 a 8 años;$ 145.000 COP;$ 5.487.804,88*m²;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Nueva Zelandia;225000000
3;3;1;85 m²;81 m²;4;Bueno;más de 30 años;$ 280.000 COP;$ 4.117.647,06*m²;0;1;1;0;1;1;0;0;1;1;1;1;0;1;0;0;0;1;Casa;Suba la Campiña;350000000
3;2;1;59 m²;59 m²;4;Excelente;más de 30 años;$ 278.000 COP;$ 5.000.000*m²;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Cedritos;295000000
3;2;2;118 m²;0 m²;5;No definida;16 a 30 años;$ 550 COP;$ 4.957.627,12*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Chicó Reservado;585000000
4;5;2;178 m²;0 m²;5;Excelente;16 a 30 años;$ 740.000 COP;$ 8.988.764,04*m²;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Ciudad Salitre;1600000000
1;2;1;54 m²;47 m²;4;No definida;9 a 15 años;$ 300.000 COP;$ 5.925.925,93*m²;1;0;1;1;0;1;0;1;1;1;1;0;0;1;0;0;0;0;Apartamento;Belalcazar;320000000
1;2;1;67 m²;67 m²;5;No definida;1 a 8 años;$ 373.000 COP;$ 8.007.462,69*m²;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;Apartamento;Santa Ana Oriental;536500000
2;3;2;93 m²;93 m²;6;Bueno;1 a 8 años;$ 542.000 COP;$ 8.279.569,89*m²;1;1;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;San Patricio;770000000
3;2;1;64 m²;64 m²;5;No definida;16 a 30 años;$ 470.000 COP;$ 5.156.250*m²;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Suba;330000000
3;3;2;90 m²;90 m²;4;No definida;1 a 8 años;$ 675.000 COP;$ 7.444.444,44*m²;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Ciudad universitaria;670000000
3;3;3;167 m²;167 m²;6;Bueno;más de 30 años;$ 1.033.200 COP;$ 8.862.275,45*m²;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;Apartamento;Santa Ana;1480000000
3;3;1;99 m²;99 m²;4;No definida;1 a 8 años;$ 330.000 COP;$ 4.545.454,55*m²;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Granada;450000000
4;4;1;207 m²;207 m²;4;Bueno;más de 30 años;No definida;$ 4.106.280,19*m²;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;Casa;La soledad;850000000
3;3;2;149 m²;0 m²;5;Excelente;9 a 15 años;$ 538.000 COP;$ 4.557.046,98*m²;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;Apartamento;Nueva Autopista;679000000
2;3;2;87 m²;87 m²;5;Bueno;1 a 8 años;$ 654.000 COP;$ 9.770.114,94*m²;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;Apartamento;Santa barbara;850000000
4;5;2;124 m²;124 m²;4;No definida;9 a 15 años;$ 630.000 COP;$ 5.120.967,74*m²;1;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Cedritos;635000000
3;2;1;68 m²;0 m²;4;No definida;1 a 8 años;$ 271.000 COP;$ 6.691.176,47*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Cantalejo;455000000
3;4;4;213 m²;0 m²;4;No definida;1 a 8 años;$ 1.641.000 COP;$ 13.380.281,69*m²;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Chapinero Alto;2850000000
3;5;2;177 m²;0 m²;4;Excelente;No definida;$ 700.000 COP;$ 12.994.350,28*m²;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1;Apartamento;Santa Bárbara;2300000000
3;4;2;154 m²;154 m²;6;Bueno;1 a 8 años;$ 1.183.000 COP;$ 9.415.584,42*m²;1;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;Apartamento;San Patricio;1450000000
